Year,Country,Company,Production_Capacity_Wafers,Fab_Count,Technology_Node_nm,AI_Chip_Production,Foundry_Revenue_USD,Global_Market_Share
2016,USA,Micron,1631290.643089164,41,5.3nm,51689.3256472482,1889737271.3254051,2.21
2016,Japan,Tokyo Electron,48132.72535546139,1,5.0nm,8200.229015257812,89133870.43175045,0.1
2016,USA,Analog Devices,745844.6414039859,20,5.7nm,271918.810942694,2105438696.117456,2.47
2016,USA,KLA,589680.9269725082,13,3.8nm,49732.41266211755,838342990.283096,0.98
2016,Netherlands,NXP,361691.6547607593,5,4.3nm,120830.3950209933,965843629.8657259,1.13
2016,USA,Marvell,247487.88888586414,6,4.6nm,30267.4430284839,398825104.0282836,0.47
2016,USA,Microchip,905333.7471159026,10,4.8nm,162235.01976453935,1716508845.9385996,2.01
2016,Japan,Renesas,326011.35329514206,2,4.7nm,117996.90227593432,915995864.6748136,1.07
2016,Germany,Infineon,642741.3590877573,15,5.0nm,239939.47354925808,1842438726.8340478,2.16
2016,Switzerland,STMicroelectronics,1484210.5145156847,27,5.0nm,534866.014668178,4158540587.856575,4.87
2016,USA,ON Semiconductor,740751.136011353,9,3.1nm,246192.28375981873,1971712554.8104467,2.31
2016,USA,GlobalFoundries,1448929.9555115358,8,4.8nm,276677.3222555302,2832316566.7891865,3.32
2016,China,SMIC,245402.84447807263,8,3.7nm,8888.817470526861,289846931.8307069,0.34
2016,Taiwan,UMC,1085310.7774413684,25,3.1nm,289669.3152888688,2533657353.8857126,2.97
2016,UK,Arm,974962.8691783656,5,3.5nm,225713.6303988159,2103531021.1724453,2.46
2016,Taiwan,MediaTek,558774.8302374408,16,5.5nm,219928.8618526209,1658419139.5005453,1.94
2016,Taiwan,Realtek,494059.35990853026,15,4.3nm,71901.6098909552,853567409.3633063,1.0
2016,Taiwan,Novatek,124816.56557393912,1,5.1nm,23539.4441569127,242513786.35850263,0.28
2016,South Korea,SK Hynix,435584.1483276905,9,3.8nm,102482.66343090349,947997465.4822079,1.11
2016,USA,Western Digital,669644.2296774657,17,5.5nm,131361.8687551684,1326453573.4533076,1.55
2016,Japan,Kioxia,654844.9088669674,8,5.5nm,90362.04785546787,1106655148.1443067,1.3
2016,Japan,Sony,404780.73521887633,2,4.4nm,80159.34368681228,805577453.6529378,0.94
2016,Japan,Rohhm,1519362.9651507281,13,4.2nm,494215.70844275696,3990441507.364513,4.67
2016,USA,Qorvo,1488872.0493611894,20,4.4nm,190994.7359755432,2443845729.2389054,2.86
2016,USA,Skyworks,1681026.8055316666,9,5.8nm,465153.42446154327,4006793927.839383,4.69
2016,USA,Synopsys,973693.2773393939,3,4.5nm,164575.35236211866,1796570039.1499872,2.1
2016,USA,Cadence,320389.9843241162,7,6.0nm,73450.56894526229,687642829.0504277,0.81
2016,USA,Ansys,1296824.7796471203,6,4.3nm,71817.90888104403,1655914324.0523405,1.94
2016,USA,Entegris,1116971.8538864043,32,5.0nm,44626.58741021977,1340104790.937503,1.57
2016,USA,Amkor,661631.1855936861,12,4.2nm,221726.61311130464,1770264251.1502094,2.07
2016,Taiwan,ASE,1473079.652308421,29,4.2nm,161421.81503017675,2280188727.459305,2.67
2016,China,JCET,222762.2973279601,3,4.3nm,60941.2912526829,527468753.59137464,0.62
2016,Taiwan,Powertech,1196993.9300609196,5,4.2nm,96829.3375628967,1681140617.875403,1.97
2016,Netherlands,Nexperia,312617.6121788452,8,3.1nm,54233.31651679358,583784194.7628131,0.68
2016,Germany,Bosch,332711.24877213803,9,4.7nm,33350.459271268286,499463545.1284795,0.59
2016,Israel,Tower Semiconductor,922281.7345614879,21,5.9nm,88515.01338293437,1364856801.4761598,1.6
2016,Israel,VisIC,1599224.6460361648,46,5.8nm,412298.6634364878,3660717963.2186036,4.29
2016,UK,Graphcore,1147003.6344228243,16,5.3nm,249134.54264252222,2392676347.635435,2.8
2016,USA,Cerebras,1231000.7576467113,18,5.2nm,408130.7820799073,3271654668.046248,3.83
2017,USA,NVIDIA,302488.9332209056,8,3.7nm,102670.70434202872,815842454.9310492,0.77
2017,Taiwan,TSMC,818949.9935962595,11,4.6nm,88410.57725559536,1261002879.8742363,1.18
2017,Netherlands,ASML,1567556.9457437773,25,3.7nm,204256.79236172783,2588840907.5524163,2.43
2017,USA,Intel,1075925.5097222754,12,2.5nm,124892.84795578373,1700389749.501194,1.6
2017,South Korea,Samsung,48565.2056961489,2,4.8nm,7970.063395390996,88415522.67310388,0.08
2017,USA,Broadcom,1357536.3589177781,16,4.0nm,440001.5851090327,3557544284.4629416,3.34
2017,USA,Qualcomm,1753469.0716270325,24,4.3nm,199390.64296142574,2750422286.434161,2.58
2017,USA,AMD,1832472.4667778844,5,3.9nm,489650.0803578161,4280722868.566965,4.02
2017,USA,Texas Instruments,1284426.5949753956,7,4.7nm,103603.74859869611,1802445337.9688764,1.69
2017,USA,Applied Materials,1166051.920073832,10,3.2nm,260168.1416116403,2466892628.1320333,2.32
2017,USA,Lam Research,793371.6678575772,6,2.8nm,137313.96559493852,1479941495.8322697,1.39
2017,USA,Micron,1409954.0396134828,39,2.6nm,230260.33295211167,2561255704.374041,2.41
2017,Japan,Tokyo Electron,218745.20702957534,1,4.0nm,53582.793954350775,486659176.80132926,0.46
2017,USA,Analog Devices,332553.65334638866,3,2.5nm,111614.78653942661,890627586.0435216,0.84
2017,USA,KLA,1804114.0506360237,11,3.0nm,629057.9718112939,4949403909.692493,4.65
2017,Netherlands,NXP,1716678.865694563,24,2.5nm,43539.808725698684,1934377909.3230562,1.82
2017,USA,Marvell,1077571.107183116,15,2.5nm,255889.12227089392,2357016718.5375853,2.21
2017,USA,Microchip,57491.49883589774,2,3.2nm,1477.5672322839034,64879334.99731726,0.06
2017,Japan,Renesas,1103682.576642457,15,4.8nm,245279.63276103587,2330080740.4476366,2.19
2017,Germany,Infineon,536008.635220096,12,3.1nm,194386.14924057663,1507939381.422979,1.42
2017,Switzerland,STMicroelectronics,716370.9325298736,13,2.5nm,126215.448080322,1347448172.9314837,1.27
2017,USA,ON Semiconductor,1546075.0974053838,38,3.0nm,151779.48745030383,2304972534.6569033,2.17
2017,USA,GlobalFoundries,1518774.5310425984,43,2.6nm,281767.4089345577,2927611575.715387,2.75
2017,China,SMIC,648804.6077621471,18,2.6nm,59910.04497403608,948354832.6323274,0.89
2017,Taiwan,UMC,1401225.0960443143,5,3.6nm,255613.92509151666,2679294721.501898,2.52
2017,UK,Arm,643269.3375066014,9,3.7nm,46915.736128083365,877848018.1470182,0.82
2017,Taiwan,MediaTek,1074028.5273281536,27,4.3nm,75204.51159101835,1450051085.2832453,1.36
2017,Taiwan,Realtek,307589.28864129214,3,3.3nm,52074.15195994314,567960048.4410079,0.53
2017,Taiwan,Novatek,1269291.054118855,5,2.5nm,206697.85344934993,2302780321.3656044,2.16
2017,South Korea,SK Hynix,1300957.7738461585,10,4.0nm,144839.49774624937,2025155262.5774055,1.9
2017,USA,Western Digital,1643474.1152789053,45,3.1nm,163850.3658654093,2462725944.6059513,2.31
2017,Japan,Kioxia,782694.1013560772,7,4.0nm,259983.7638280204,2082612920.496179,1.96
2017,Japan,Sony,1257316.0333420364,32,3.4nm,89223.69542014657,1703434510.4427693,1.6
2017,Japan,Rohhm,1374905.0676318344,17,4.0nm,158871.8443446068,2169264289.3548684,2.04
2017,USA,Qorvo,184269.32790449756,6,2.8nm,72875.60545433995,548647355.1761973,0.52
2017,USA,Skyworks,1808808.5177429689,44,4.0nm,425693.58767880936,3937276456.1370153,3.7
2017,USA,Synopsys,1607242.1017700143,17,3.5nm,404321.17912785383,3628847997.4092836,3.41
2017,USA,Cadence,782488.3327513873,11,3.2nm,180011.7606013938,1682547135.758356,1.58
2017,USA,Ansys,1579091.6192914054,13,4.7nm,440162.6063994069,3779904651.2884398,3.55
2017,USA,Entegris,1529594.3345888949,27,4.3nm,24960.15738141879,1654395121.4959888,1.55
2017,USA,Amkor,1520723.7101252975,5,4.6nm,603522.7321231177,4538337370.740886,4.26
2017,Taiwan,ASE,570144.3089264982,5,4.3nm,61963.43912009452,879961504.5269707,0.83
2017,China,JCET,1606264.6006912047,8,2.7nm,629445.4738581585,4753491969.981997,4.47
2017,Taiwan,Powertech,1258669.9225635186,33,3.2nm,344659.9011892206,2981969428.5096216,2.8
2017,Netherlands,Nexperia,1114360.4329104868,22,4.1nm,261195.02825549807,2420335574.1879773,2.27
2017,Germany,Bosch,814890.0755457333,8,4.3nm,80059.89221135042,1215189536.6024854,1.14
2017,Israel,Tower Semiconductor,1292238.3570579528,12,3.9nm,389429.6286489018,3239386500.302462,3.04
2017,Israel,VisIC,433528.2805875556,2,2.7nm,106794.8438781651,967502499.9783812,0.91
2017,UK,Graphcore,1577046.3344872585,6,4.2nm,225697.8379450694,2705535524.2126055,2.54
2017,USA,Cerebras,904571.9346640944,26,3.2nm,173208.70428231749,1770615456.0756817,1.66
2018,USA,NVIDIA,63476.65628438822,1,2.4nm,1324.2737386101273,70098024.97743885,0.08
2018,Taiwan,TSMC,1213620.8571018435,17,3.0nm,94798.84087181053,1687615061.460896,1.91
2018,Netherlands,ASML,589025.4388109792,13,3.8nm,17471.99164395507,676385397.0307546,0.76
2018,USA,Intel,1695895.6054325055,31,3.0nm,347842.8221012352,3435109715.9386816,3.88
2018,South Korea,Samsung,167211.78795358946,1,3.1nm,23906.911895194025,286746347.4295596,0.32
2018,USA,Broadcom,1745953.1399676413,24,2.2nm,504127.1121029634,4266588700.482458,4.82
2018,USA,Qualcomm,584224.0707231603,10,3.3nm,210965.06657848376,1639049403.6155791,1.85
2018,USA,AMD,1513060.004720721,32,3.2nm,573314.491129415,4379632460.367796,4.95
2018,USA,Texas Instruments,588824.4695385501,2,2.5nm,55925.157345424246,868450256.2656714,0.98
2018,USA,Applied Materials,1270335.9974822646,26,3.1nm,20750.865921313525,1374090327.0888324,1.55
2018,USA,Lam Research,1394984.7373871056,16,3.2nm,316753.02841243875,2978749879.4493,3.37
2018,USA,Micron,676164.9831467632,4,2.1nm,226036.64591253764,1806348212.7094512,2.04
2018,Japan,Tokyo Electron,1748056.223355861,36,2.1nm,291559.37182512967,3205853082.481509,3.62
2018,USA,Analog Devices,1395284.7905958027,34,2.2nm,13969.56390567926,1465132610.1241992,1.66
2018,USA,KLA,1363999.1794296866,17,2.4nm,20500.9256960533,1466503807.909953,1.66
2018,Netherlands,NXP,1044037.4953899124,27,3.8nm,240797.3620483365,2248024305.6315947,2.54
2018,USA,Marvell,995926.9922516829,5,3.0nm,157547.52420321922,1783664613.2677789,2.02
2018,USA,Microchip,1168485.8930052202,16,2.4nm,54961.43685764146,1443293077.2934275,1.63
2018,Japan,Renesas,624378.1438245239,3,2.3nm,246667.51746789098,1857715731.1639788,2.1
2018,Germany,Infineon,864920.8229601239,15,3.6nm,344473.6345927067,2587288995.9236574,2.92
2018,Switzerland,STMicroelectronics,1123014.304679797,28,2.6nm,145138.5297820584,1848706953.5900888,2.09
2018,USA,ON Semiconductor,787834.3284918711,17,3.3nm,104737.35812628952,1311521119.1233187,1.48
2018,USA,GlobalFoundries,286036.8787424026,6,2.2nm,67393.74344503871,623005595.9675962,0.7
2018,China,SMIC,1329152.0024408475,29,3.4nm,465755.03075352,3657927156.2084475,4.13
2018,Taiwan,UMC,968923.6430384361,22,3.1nm,80216.7780884299,1370007533.4805856,1.55
2018,UK,Arm,85834.11874683802,1,2.8nm,21516.151703721258,193414877.2654443,0.22
2018,Taiwan,MediaTek,1620624.2733969684,13,2.2nm,625167.4487591409,4746461517.192673,5.36
2018,Taiwan,Realtek,239178.96955887004,4,3.1nm,52891.08638947542,503634401.50624716,0.57
2018,Taiwan,Novatek,198191.87639534022,1,2.1nm,47244.820289632014,434415977.8435003,0.49
2018,South Korea,SK Hynix,1051570.1807751057,9,3.2nm,346835.529047686,2785747826.0135355,3.15
2018,USA,Western Digital,115420.02323435759,2,3.3nm,12511.721141372216,177978628.94121867,0.2
2018,Japan,Kioxia,611069.4256558437,12,3.7nm,199129.51388882103,1606716995.099949,1.82
2018,Japan,Sony,1123788.4679634245,26,2.6nm,292158.6555270277,2584581745.5985627,2.92
2018,Japan,Rohhm,906030.1226795111,7,3.3nm,205688.05344794065,1934470389.9192142,2.19
2018,USA,Qorvo,705753.3855975872,20,2.0nm,93972.14238028468,1175614097.4990106,1.33
2018,USA,Skyworks,143913.1626619779,4,3.3nm,20036.65047044846,244096415.01422018,0.28
2018,USA,Synopsys,1296084.3239095698,17,3.4nm,242538.37016415724,2508776174.730356,2.83
2018,USA,Cadence,805664.8532225612,23,2.4nm,45902.32204698413,1035176463.4574819,1.17
2018,USA,Ansys,1126419.2768891111,33,2.7nm,38517.161275527505,1319005083.2667487,1.49
2018,USA,Entegris,669786.4077304145,11,2.2nm,178605.1530923797,1562812173.1923132,1.77
2018,USA,Amkor,1895809.3623369935,28,2.6nm,315224.99091813824,3471934316.927685,3.92
2018,Taiwan,ASE,252402.18417186453,7,2.7nm,40646.09569554491,455632662.64958906,0.51
2018,China,JCET,1266343.2881965432,19,3.2nm,43010.150747728534,1481394041.935186,1.67
2018,Taiwan,Powertech,1553152.8660107874,45,3.2nm,593740.3838593994,4521854785.307784,5.11
2018,Netherlands,Nexperia,319966.9693568717,5,3.1nm,75792.90938885052,698931516.3011242,0.79
2018,Germany,Bosch,785521.8326637985,10,2.2nm,127866.8949288144,1424856307.3078704,1.61
2018,Israel,Tower Semiconductor,340874.43772641337,8,2.3nm,11194.476425829213,396846819.8555594,0.45
2018,Israel,VisIC,1066505.7486156903,20,3.6nm,250653.19801686998,2319771738.70004,2.62
2018,UK,Graphcore,681285.3496330559,17,3.0nm,27877.727105578724,820673985.1609495,0.93
2018,USA,Cerebras,1091613.7433032652,30,2.7nm,137070.73139421386,1776967400.2743344,2.01
2019,USA,NVIDIA,313170.1323614363,2,2.2nm,75885.86178091867,692599441.2660296,0.79
2019,Taiwan,TSMC,193056.03927910893,6,2.7nm,46098.563574782966,423548857.1530237,0.49
2019,Netherlands,ASML,1622146.3001644113,7,2.3nm,414841.72445573634,3696354922.4430933,4.24
2019,USA,Intel,1622555.7035920508,39,2.0nm,611611.4463867482,4680612935.525792,5.37
2019,South Korea,Samsung,276624.9029743932,8,3.0nm,21878.22873722591,386016046.6605228,0.44
2019,USA,Broadcom,1418868.2486934336,5,2.2nm,299878.49490622035,2918260723.224535,3.35
2019,USA,Qualcomm,1148613.0267133107,33,2.6nm,227078.9587208536,2284007820.317579,2.62
2019,USA,AMD,1586288.9943041145,46,1.6nm,623702.335474319,4704800671.67571,5.4
2019,USA,Texas Instruments,203598.5177506931,6,2.0nm,12531.50231174499,266256029.30941805,0.31
2019,USA,Applied Materials,879564.1274931385,18,2.1nm,27513.21380864819,1017130196.5363796,1.17
2019,USA,Lam Research,1184570.2378878074,33,2.1nm,111787.63662469885,1743508421.0113015,2.0
2019,USA,Micron,884765.3080776102,3,2.8nm,293983.5491299794,2354683053.727507,2.7
2019,Japan,Tokyo Electron,1162668.8856140198,14,2.8nm,263144.4533964866,2478391152.5964527,2.84
2019,USA,Analog Devices,1617356.641639081,32,2.8nm,393728.6010992346,3585999647.135254,4.11
2019,USA,KLA,830423.5813601381,24,2.4nm,204271.67177526848,1851781940.2364807,2.12
2019,Netherlands,NXP,460351.87892158586,9,2.4nm,37788.89326800567,649296345.2616142,0.74
2019,USA,Marvell,152870.94304185765,3,2.7nm,32733.725283695505,316539569.4603352,0.36
2019,USA,Microchip,472362.486985843,10,1.7nm,86118.83524728227,902956663.2222544,1.04
2019,Japan,Renesas,351193.875299381,3,1.9nm,56477.50724086223,633581411.5036922,0.73
2019,Germany,Infineon,136748.04294057988,2,2.3nm,27142.404006475437,272460062.9729571,0.31
2019,Switzerland,STMicroelectronics,770500.4158702105,20,1.8nm,159664.4291999285,1568822561.869853,1.8
2019,USA,ON Semiconductor,157561.14780397527,1,2.4nm,36356.79143241382,339345104.96604437,0.39
2019,USA,GlobalFoundries,1716922.0430457573,31,3.0nm,49775.2712846958,1965798399.4692364,2.25
2019,China,SMIC,226292.6856159962,1,1.8nm,50032.259005137574,476453980.64168406,0.55
2019,Taiwan,UMC,1272688.4387078148,5,3.0nm,430734.39834082953,3426360430.4119625,3.93
2019,UK,Arm,605826.453402205,3,1.8nm,36051.71528013696,786085029.8028898,0.9
2019,Taiwan,MediaTek,274595.3022402874,5,1.9nm,41099.911667185675,480094860.5762158,0.55
2019,Taiwan,Realtek,1929944.6920974401,41,3.0nm,126598.69093781905,2562938146.7865353,2.94
2019,Taiwan,Novatek,769268.5364050398,14,1.7nm,8948.980130123922,814013437.0556594,0.93
2019,South Korea,SK Hynix,1320200.0118859094,27,2.2nm,265308.96496782737,2646744836.725046,3.04
2019,USA,Western Digital,832911.5741314833,3,2.1nm,65851.72117786175,1162170180.020792,1.33
2019,Japan,Kioxia,227088.62537271564,7,2.5nm,66804.01229675469,561108686.8564892,0.64
2019,Japan,Sony,641660.1133815505,9,1.9nm,30682.012469874604,795070175.7309235,0.91
2019,Japan,Rohhm,381129.4591508666,10,2.6nm,85107.0702038598,806664810.1701655,0.93
2019,USA,Qorvo,946896.7470483938,27,1.7nm,113091.96640738938,1512356579.0853407,1.73
2019,USA,Skyworks,707731.2381736345,17,3.1nm,73506.02852811305,1075261380.8141997,1.23
2019,USA,Synopsys,1709801.315535961,44,1.9nm,283381.9678301498,3126711154.68671,3.59
2019,USA,Cadence,821884.8532180041,25,1.8nm,264377.02292616625,2143769967.8488355,2.46
2019,USA,Ansys,677642.276784813,16,2.2nm,159625.6231726649,1475770392.6481376,1.69
2019,USA,Entegris,1630121.0988262366,40,2.9nm,54202.76034922992,1901134900.572386,2.18
2019,USA,Amkor,1361508.6068589524,9,2.2nm,304909.1470694167,2886054342.206036,3.31
2019,Taiwan,ASE,808635.1553511936,14,3.1nm,50729.52621085443,1062282786.4054658,1.22
2019,China,JCET,1329796.5026379093,18,1.8nm,95622.1262087142,1807907133.6814802,2.07
2019,Taiwan,Powertech,1853060.9060353737,50,3.0nm,735105.1523963555,5528586668.017151,6.34
2019,Netherlands,Nexperia,437090.71030627785,6,2.6nm,86842.48946337472,871303157.6231515,1.0
2019,Germany,Bosch,838542.3982859954,11,2.5nm,196622.62667777014,1821655531.6748462,2.09
2019,Israel,Tower Semiconductor,347545.9208967628,6,2.4nm,80773.8099347184,751414970.5703548,0.86
2019,Israel,VisIC,440514.8456555043,11,1.6nm,65365.54148707352,767342553.0908719,0.88
2019,UK,Graphcore,1529986.3713515957,28,2.0nm,429974.6962295414,3679859852.499303,4.22
2019,USA,Cerebras,1123284.0942822562,28,2.7nm,278509.40554419404,2515831122.0032263,2.89
2020,USA,NVIDIA,996828.2436091955,6,1.6nm,172898.65711542824,1861321529.1863365,1.79
2020,Taiwan,TSMC,1214626.6025325218,20,1.6nm,15208.460591796818,1290668905.4915059,1.24
2020,Netherlands,ASML,1012628.8749255952,11,2.1nm,19583.27381646858,1110545244.0079381,1.07
2020,USA,Intel,1186262.51015935,34,1.5nm,230067.6675387339,2336600847.8530197,2.24
2020,South Korea,Samsung,219187.1039615908,5,1.9nm,37014.68614695826,404260534.69638205,0.39
2020,USA,Broadcom,1061898.9620885327,29,1.5nm,19963.869929263008,1161718311.7348478,1.11
2020,USA,Qualcomm,1728863.174010238,32,2.3nm,419782.9110676382,3827777729.3484287,3.67
2020,USA,AMD,1627915.7363210167,23,2.2nm,595957.4403900225,4607702938.27113,4.42
2020,USA,Texas Instruments,1161361.0088955243,9,1.6nm,101585.85592146158,1669290288.5028322,1.6
2020,USA,Applied Materials,523839.77408763656,6,1.9nm,125363.624654941,1150657897.3623416,1.1
2020,USA,Lam Research,875939.5045940478,17,1.5nm,67459.15787427695,1213235293.9654326,1.16
2020,USA,Micron,1055431.8961590757,9,1.6nm,175330.46389975416,1932084215.6578465,1.85
2020,Japan,Tokyo Electron,1631257.6030603445,4,2.0nm,441845.4474704146,3840484840.4124174,3.69
2020,USA,Analog Devices,1605365.3294990074,46,1.6nm,570878.8351701469,4459759505.349742,4.28
2020,USA,KLA,938696.3818865501,17,2.1nm,257987.536051881,2228634062.145955,2.14
2020,Netherlands,NXP,1866211.190500356,56,2.1nm,227708.13146440513,3004751847.8223815,2.88
2020,USA,Marvell,1764314.7084969133,6,1.5nm,635118.7670863213,4939908543.92852,4.74
2020,USA,Microchip,542135.3683011357,5,1.4nm,187065.75264907276,1477464131.5464997,1.42
2020,Japan,Renesas,1020114.1880145299,22,1.5nm,311783.3794193446,2579031085.111253,2.48
2020,Germany,Infineon,1529610.868125713,17,1.7nm,140386.47432729427,2231543239.762184,2.14
2020,Switzerland,STMicroelectronics,1954059.6057128925,40,2.4nm,250745.6360046738,3207787785.7362614,3.08
2020,USA,ON Semiconductor,1572506.1894739037,37,2.1nm,607929.6354024089,4612154366.485949,4.43
2020,USA,GlobalFoundries,811368.4587683785,5,2.1nm,238891.88241105093,2005827870.8236332,1.93
2020,China,SMIC,1167118.7239792766,10,1.9nm,153772.5571635484,1935981509.7970185,1.86
2020,Taiwan,UMC,877834.3952067106,18,2.2nm,88281.72417695097,1319243016.0914655,1.27
2020,UK,Arm,834437.7068680286,8,1.5nm,263282.6328914687,2150850871.325372,2.06
2020,Taiwan,MediaTek,1822135.281096505,23,2.2nm,655655.5906649872,5100413234.421441,4.9
2020,Taiwan,Realtek,1698403.4526392538,13,2.4nm,266485.97563816526,3030833330.83008,2.91
2020,Taiwan,Novatek,704911.6959007191,3,1.8nm,37018.65630331652,890004977.4173018,0.85
2020,South Korea,SK Hynix,527138.049017755,6,2.2nm,185257.69834186087,1453426540.7270594,1.39
2020,USA,Western Digital,632833.9822244806,17,2.3nm,195048.2111403242,1608075037.9261017,1.54
2020,Japan,Kioxia,327522.4234697558,7,2.4nm,90458.67580628797,779815802.5011957,0.75
2020,Japan,Sony,689969.0242513546,12,2.0nm,144288.01926410172,1411409120.5718632,1.35
2020,Japan,Rohhm,275107.76579270087,3,2.2nm,95174.36734711914,750979602.5282966,0.72
2020,USA,Qorvo,309108.06412251765,9,1.6nm,82934.42251333711,723780176.6892033,0.69
2020,USA,Skyworks,1513577.2860750952,38,2.4nm,199850.66176422214,2512830594.896206,2.41
2020,USA,Synopsys,1722672.6509210467,10,2.1nm,515718.7759774431,4301266530.808262,4.13
2020,USA,Cadence,1368337.552754588,13,2.3nm,103794.97237430303,1887312414.626103,1.81
2020,USA,Ansys,145124.19138082844,4,1.8nm,49508.86069813879,392668494.8715224,0.38
2020,USA,Entegris,791458.3964741876,6,2.3nm,177345.84734290626,1678187633.1887188,1.61
2020,USA,Amkor,410823.7530850956,10,1.9nm,100932.02721763679,915483889.1732795,0.88
2020,Taiwan,ASE,943360.7428849005,24,2.3nm,270425.338149543,2295487433.6326156,2.2
2020,China,JCET,246586.69969706604,7,2.1nm,69497.85359156971,594075967.6549146,0.57
2020,Taiwan,Powertech,751446.3671915884,21,2.1nm,40510.68552288591,953999794.806018,0.92
2020,Netherlands,Nexperia,839244.9474360788,23,2.9nm,230686.11351482326,1992675515.010195,1.91
2020,Germany,Bosch,1277496.916181018,13,1.5nm,482130.79256307817,3688150878.9964094,3.54
2020,Israel,Tower Semiconductor,624614.0102988806,15,1.7nm,40168.357108267286,825455795.840217,0.79
2020,Israel,VisIC,61001.98348290354,2,2.4nm,9392.055433928515,107962260.65254611,0.1
2020,UK,Graphcore,740096.9746263679,9,1.9nm,134593.52109435998,1413064580.098168,1.36
2020,USA,Cerebras,1764632.6683849483,29,1.9nm,112874.5908878119,2329005622.824008,2.24
2021,USA,NVIDIA,2015323.7376889654,19,2.5nm,488097.0689524454,4455809082.451193,4.66
2021,Taiwan,TSMC,875027.6188714261,13,1.8nm,75539.3227139944,1252724232.4413981,1.31
2021,Netherlands,ASML,1688888.9177602837,35,1.4nm,318577.0764581751,3281774300.051159,3.43
2021,USA,Intel,556604.2392368665,13,1.5nm,75215.75187482672,932682998.6110001,0.98
2021,South Korea,Samsung,1238464.682563749,38,1.4nm,457079.72235337936,3523863294.3306456,3.69
2021,USA,Broadcom,734138.8314084534,3,2.1nm,70225.97494189398,1085268706.1179233,1.14
2021,USA,Qualcomm,41456.119780475376,2,1.8nm,12415.857905454055,103535409.30774565,0.11
2021,USA,AMD,378139.5226528715,3,2.6nm,140756.80479390328,1081923546.622388,1.13
2021,USA,Texas Instruments,905946.4642142913,5,1.5nm,132308.44757737932,1567488702.101188,1.64
2021,USA,Applied Materials,794023.2730191454,16,1.7nm,42190.74704832735,1004977008.2607821,1.05
2021,USA,Lam Research,112500.77369021105,4,1.5nm,9455.845093812142,159779999.15927175,0.17
2021,USA,Micron,119266.31331406462,2,1.8nm,17065.260443121704,204592615.52967316,0.21
2021,Japan,Tokyo Electron,933364.4644186384,20,1.5nm,322910.3332742119,2547916130.789698,2.67
2021,USA,Analog Devices,1780865.6711669248,5,1.8nm,337805.4710788507,3469893026.561178,3.63
2021,USA,KLA,2027580.6474790592,32,2.0nm,616956.3977197318,5112362636.077719,5.35
2021,Netherlands,NXP,540447.2131881324,10,2.0nm,186149.98273327184,1471197126.8544917,1.54
2021,USA,Marvell,236610.08962656316,6,1.4nm,39598.4915114611,434602547.18386865,0.45
2021,USA,Microchip,512621.6332454673,13,2.7nm,5245.757721463402,538850421.8527843,0.56
2021,Japan,Renesas,659408.6724024734,6,1.5nm,54716.71974703618,932992271.1376543,0.98
2021,Germany,Infineon,1157099.0859002103,12,1.4nm,181639.19673376245,2065295069.5690227,2.16
2021,Switzerland,STMicroelectronics,1800692.9943247882,50,1.5nm,249865.63758274907,3050021182.238534,3.19
2021,USA,ON Semiconductor,255562.61434074852,8,1.9nm,32263.711414279962,416881171.41214836,0.44
2021,USA,GlobalFoundries,684686.1838556918,5,1.8nm,39557.17335814696,882472050.6464266,0.92
2021,China,SMIC,1316527.478238704,8,2.9nm,110786.0754346456,1870457855.411932,1.96
2021,Taiwan,UMC,1690891.5605104459,30,2.9nm,179766.8912908612,2589726016.9647517,2.71
2021,UK,Arm,1768027.4988133865,12,1.8nm,26801.947935488563,1902037238.4908292,1.99
2021,Taiwan,MediaTek,1069166.9372480868,26,1.9nm,389806.32606233086,3018198567.559741,3.16
2021,Taiwan,Realtek,1687626.3629212186,46,1.9nm,207067.91490659403,2722965937.454189,2.85
2021,Taiwan,Novatek,798501.347382413,11,1.5nm,57774.05399606521,1087371617.362739,1.14
2021,South Korea,SK Hynix,1429714.5475460526,10,2.2nm,458383.38173114695,3721631456.201787,3.89
2021,USA,Western Digital,1526593.6895766032,31,2.3nm,67329.09524683518,1863239165.810779,1.95
2021,Japan,Kioxia,799122.6221844713,11,1.8nm,305826.8584086088,2328256914.227515,2.44
2021,Japan,Sony,1956847.9091298461,24,1.7nm,318897.601002837,3551335914.144031,3.72
2021,Japan,Rohhm,1945089.4132201825,12,1.7nm,101895.82426064552,2454568534.52341,2.57
2021,USA,Qorvo,2012346.4729790753,26,1.8nm,288994.1280257255,3457317113.1077023,3.62
2021,USA,Skyworks,1301986.7742120465,10,2.9nm,478978.06923919136,3696877120.4080033,3.87
2021,USA,Synopsys,1823925.1008876807,36,1.8nm,67347.34983608863,2160661850.068124,2.26
2021,USA,Cadence,713591.1851583744,8,1.6nm,106199.16033211145,1244586986.8189316,1.3
2021,USA,Ansys,339350.12432215473,7,1.8nm,53966.226830270716,609181258.4735084,0.64
2021,USA,Entegris,306727.84863284975,3,1.9nm,79960.90663072697,706532381.7864846,0.74
2021,USA,Amkor,1248299.4784362775,27,2.7nm,111840.37796500874,1807501368.261321,1.89
2021,Taiwan,ASE,983302.8617639713,25,1.6nm,348715.32860343077,2726879504.781125,2.85
2021,China,JCET,729945.6924832246,16,2.5nm,97286.80531811573,1216379719.0738032,1.27
